transaction_id,user_id,timestamp,amount,currency,country_code
TXN_12560,USR_1854,2026-01-16 04:31:00,1525.05,USD,DEU
TXN_12561,USR_1849,2026-01-20 08:33:00,3728.62,EUR,DEU
TXN_12562,USR_1780,2026-01-19 14:31:00,2091.45,EUR,USA
TXN_12563,USR_1824,2026-01-01 21:17:00,708.25,EUR,DEU
TXN_12564,USR_1207,2026-01-14 10:00:00,1050.96,GBP,DEU
TXN_12565,USR_1024,2026-01-26 09:34:00,1616.01,EUR,DEU
TXN_12566,USR_1204,2026-01-21 00:43:00,3989.4,GBP,GBR
TXN_12567,USR_1109,2026-02-02 21:33:00,381.39,USD,DEU
TXN_12568,USR_1738,2026-01-18 18:04:00,2968.77,USD,GBR
TXN_12569,USR_1930,2026-01-28 14:42:00,3535.38,USD,DEU
TXN_12570,USR_1060,2026-01-13 13:31:00,516.19,GBP,DEU
TXN_12571,USR_1448,2026-01-07 02:41:00,4618.79,USD,DEU
TXN_12572,USR_1075,2026-01-07 21:47:00,1629.48,GBP,DEU
TXN_12573,USR_1603,2026-01-05 00:08:00,1501.29,USD,GBR
TXN_12574,USR_1335,2026-01-26 08:03:00,2867.94,GBP,DEU
TXN_12575,USR_1298,2026-02-01 19:47:00,3450.95,USD,USA
TXN_12576,USR_1321,2026-02-04 00:14:00,4786.43,EUR,DEU
TXN_12577,USR_1188,2026-01-17 11:38:00,1613.12,USD,DEU
TXN_12578,USR_1693,2026-01-28 11:19:00,4857.48,EUR,DEU
TXN_12579,USR_1023,2026-01-20 10:46:00,709.95,GBP,DEU
TXN_12580,USR_1498,2026-01-24 07:32:00,3992.5,GBP,USA
TXN_12581,USR_1579,2026-01-15 21:15:00,2191.66,USD,GBR
TXN_12582,USR_1503,2026-01-04 01:19:00,1420.41,EUR,GBR
TXN_12583,USR_1578,2026-01-25 04:50:00,469.8,GBP,USA
TXN_12584,USR_1525,2026-01-22 07:41:00,4233.03,USD,GBR
TXN_12585,USR_1195,2026-01-13 14:25:00,3762.02,GBP,DEU
TXN_12586,USR_1910,2026-01-30 14:28:00,4403.9,GBP,USA
TXN_12587,USR_1186,2026-01-25 00:25:00,3242.72,EUR,DEU
TXN_12588,USR_1757,2026-01-19 06:31:00,4102.84,EUR,USA
TXN_12589,USR_1006,2026-01-01 09:20:00,3122.21,EUR,USA
TXN_12590,USR_1437,2026-01-31 16:47:00,760.97,USD,GBR
TXN_12591,USR_1545,2026-01-27 03:27:00,2294.19,GBP,USA
TXN_12592,USR_1914,2026-01-09 14:17:00,4402.76,GBP,USA
TXN_12593,USR_1211,2026-01-25 06:39:00,1549.32,USD,USA
TXN_12594,USR_1864,2026-01-16 20:41:00,206.87,USD,GBR
TXN_12595,USR_1335,2026-01-10 12:05:00,4354.07,USD,GBR
TXN_12596,USR_1167,2026-01-10 21:17:00,2127.18,EUR,USA
TXN_12597,USR_1027,2026-01-18 01:44:00,695.19,EUR,
TXN_12598,USR_1888,2026-01-18 07:31:00,3722.27,GBP,USA
TXN_12599,USR_1449,2026-01-27 20:41:00,2001.9,USD,DEU
TXN_12600,USR_1095,2026-02-02 23:23:00,4846.53,GBP,GBR
TXN_12601,USR_1166,2026-02-03 16:59:00,3785.47,USD,DEU
TXN_12602,USR_1767,2026-01-10 13:45:00,4976.83,EUR,USA
TXN_12603,USR_1818,2026-01-24 03:41:00,2539.48,EUR,DEU
TXN_12604,USR_1467,2026-01-19 05:15:00,90.57,EUR,DEU
TXN_12605,USR_1102,2026-01-20 18:13:00,1779.86,EUR,USA
TXN_12606,USR_1667,2026-01-30 14:27:00,1510.47,GBP,USA
TXN_12607,USR_1399,2026-02-03 04:57:00,4380.95,USD,DEU
TXN_12608,USR_1331,2026-01-26 16:41:00,-236.39,USD,USA
TXN_12609,USR_1531,2026-02-04 16:38:00,787.23,GBP,
TXN_12610,USR_1610,2026-01-14 08:08:00,4013.88,GBP,GBR
TXN_12611,USR_1424,2026-01-08 22:46:00,4118.02,EUR,USA
TXN_12612,USR_1988,2026-01-17 14:46:00,765.39,GBP,USA
TXN_12613,USR_1112,2026-01-10 06:55:00,3934.92,USD,DEU
TXN_12614,USR_1640,2026-01-15 14:42:00,1872.19,EUR,
TXN_12615,USR_1026,2026-02-03 10:46:00,1664.59,EUR,USA
TXN_12616,USR_1935,2026-02-04 16:52:00,2044.19,GBP,DEU
TXN_12617,USR_1537,2026-01-16 20:51:00,857.0,USD,USA
TXN_12618,USR_1094,2026-01-22 15:35:00,2105.22,USD,USA
TXN_12619,USR_1425,2026-01-07 02:49:00,4282.14,GBP,DEU
TXN_12620,USR_1828,2026-01-22 08:49:00,3187.91,EUR,DEU
TXN_12621,USR_1263,2026-01-17 15:19:00,649.71,GBP,GBR
TXN_12622,USR_1684,2026-02-04 01:49:00,3584.41,EUR,DEU
TXN_12623,USR_1584,2026-01-06 21:48:00,989.47,USD,GBR
TXN_12624,USR_1146,2026-01-05 07:33:00,1135.5,USD,GBR
TXN_12625,USR_1289,2026-01-11 07:06:00,4435.72,USD,USA
TXN_12626,USR_1747,2026-01-22 00:48:00,3300.25,EUR,GBR
TXN_12627,USR_1532,2026-01-15 22:13:00,2589.35,EUR,USA
TXN_12628,USR_1677,2026-02-04 00:57:00,734.65,GBP,USA
TXN_12629,USR_1394,2026-01-01 15:39:00,3163.08,USD,USA
TXN_12630,USR_1034,2026-01-19 01:23:00,4178.54,USD,USA
TXN_12631,USR_1585,2026-01-29 14:44:00,2409.07,EUR,USA
TXN_12632,USR_1994,2026-01-21 15:01:00,2890.24,EUR,USA
TXN_12633,USR_1558,2026-01-30 19:57:00,2204.92,GBP,DEU
TXN_12634,USR_1946,2026-01-16 12:27:00,1693.38,USD,DEU
TXN_12635,USR_1499,2026-01-05 09:25:00,3862.32,EUR,GBR
TXN_12636,USR_1350,2026-01-17 15:09:00,3818.71,EUR,USA
TXN_12637,USR_1026,2026-01-11 08:05:00,4824.12,USD,USA
TXN_12638,USR_1849,2026-01-14 11:00:00,564.57,GBP,GBR
TXN_12639,USR_1355,2026-01-04 18:38:00,1542.08,EUR,GBR
TXN_12640,USR_1995,2026-01-09 20:52:00,2528.57,EUR,GBR
TXN_12641,USR_1696,2026-02-03 09:05:00,1117.07,USD,USA
TXN_12642,USR_1538,2026-01-25 03:31:00,3008.67,USD,GBR
TXN_12643,USR_1819,2026-02-01 13:42:00,2670.45,GBP,USA
TXN_12644,USR_1543,2026-01-31 23:11:00,842.1,USD,USA
TXN_12645,USR_1649,2026-01-07 22:05:00,4296.11,USD,GBR
TXN_12646,USR_1978,2026-01-03 05:26:00,3052.23,USD,DEU
TXN_12647,USR_1971,2026-01-20 04:08:00,2010.36,EUR,GBR
TXN_12648,USR_1479,01/01/2026,1616.39,GBP,DEU
TXN_12649,USR_1725,2026-02-03 09:09:00,2783.23,EUR,USA
TXN_12650,USR_1982,2026-01-07 13:04:00,343.41,EUR,USA
TXN_12651,USR_1164,2026-01-08 06:10:00,3825.32,USD,DEU
TXN_12652,USR_1400,2026-01-04 05:03:00,2961.17,USD,DEU
TXN_12653,USR_1971,2026-02-03 00:58:00,1388.33,EUR,USA
TXN_12654,USR_1967,2026-01-07 11:33:00,3364.86,USD,DEU
TXN_12655,USR_1778,2026-01-24 16:40:00,1644.07,GBP,USA
TXN_12656,USR_1105,2026-01-11 13:37:00,3860.57,GBP,DEU
TXN_12657,USR_1305,2026-01-28 18:20:00,4112.98,GBP,GBR
TXN_12658,USR_1072,2026-01-13 09:13:00,4402.33,GBP,DEU
TXN_12659,USR_1041,2026-01-29 12:45:00,1913.69,EUR,USA
TXN_12660,USR_1599,2026-01-23 04:16:00,850.6,GBP,GBR
TXN_12661,USR_1230,2026-01-28 10:59:00,2618.97,USD,GBR
TXN_12662,USR_1885,2026-02-01 22:20:00,1819.12,GBP,DEU
TXN_12663,USR_1431,2026-02-02 22:52:00,292.7,USD,DEU
TXN_12664,USR_1926,2026-01-20 02:22:00,1265.84,GBP,DEU
TXN_12665,USR_1257,2026-01-05 14:28:00,4915.6,USD,USA
TXN_12666,USR_1497,2026-01-27 21:38:00,1221.29,EUR,USA
TXN_12667,USR_1272,2026-01-26 12:25:00,528.79,GBP,DEU
TXN_12668,USR_1579,2026-01-18 09:54:00,1885.35,USD,GBR
TXN_12669,USR_1110,2026-01-27 04:45:00,2955.81,GBP,USA
TXN_12670,USR_1989,2026-01-31 14:41:00,3822.51,EUR,GBR
TXN_12671,USR_1618,2026-02-03 21:00:00,2114.93,EUR,
TXN_12672,USR_1662,2026-01-24 19:00:00,3942.8,EUR,
TXN_12673,USR_1408,2026-01-20 15:39:00,4067.67,GBP,GBR
TXN_12674,USR_1026,2026-01-29 16:42:00,1088.04,USD,USA
TXN_12675,USR_1101,2026-02-03 04:20:00,1468.46,EUR,USA
TXN_12676,USR_1912,2026-01-17 00:54:00,1275.04,GBP,DEU
TXN_12677,USR_1254,2026-01-21 20:29:00,1390.4,USD,DEU
TXN_12678,USR_1650,2026-01-26 10:01:00,1323.24,USD,USA
TXN_12679,USR_1560,2026-02-04 06:50:00,3244.95,GBP,DEU
TXN_12680,USR_1835,2026-01-16 04:34:00,868.57,EUR,USA
TXN_12681,USR_1551,2026-01-14 22:04:00,3701.9,USD,DEU
TXN_12682,USR_1739,2026-01-29 07:11:00,461.26,EUR,DEU
TXN_12683,USR_1190,2026-02-02 04:40:00,3785.26,USD,DEU
TXN_12684,USR_1345,2026-01-08 16:06:00,4031.43,EUR,USA
TXN_12685,USR_1114,2026-02-01 20:51:00,957.05,EUR,GBR
TXN_12686,USR_1303,2026-01-19 02:42:00,3786.29,GBP,USA
TXN_12687,USR_1077,2026-01-28 05:09:00,1001.11,USD,GBR
TXN_12688,USR_1679,2026-02-02 13:57:00,2029.14,EUR,USA
TXN_12689,USR_1362,2026-02-03 12:14:00,1989.82,EUR,USA
TXN_12690,USR_1908,2026-01-04 17:48:00,3994.45,GBP,GBR
TXN_12691,USR_1230,2026-01-25 22:33:00,2218.25,USD,USA
TXN_12692,USR_1280,2026-01-10 23:11:00,141.53,USD,GBR
TXN_12693,USR_1231,2026-01-01 13:34:00,2207.38,USD,USA
TXN_12694,USR_1987,2026-01-20 23:28:00,113.66,GBP,DEU
TXN_12695,USR_1564,2026-01-09 11:14:00,4991.88,USD,DEU
TXN_12696,USR_1594,2026-02-03 23:42:00,2004.09,GBP,DEU
TXN_12697,USR_1815,2026-01-17 20:24:00,4909.76,EUR,DEU
TXN_12698,USR_1947,17/01/2026,4685.24,EUR,GBR
TXN_12699,USR_1709,2026-01-25 11:57:00,681.12,GBP,USA
TXN_12700,USR_1098,2026-01-22 15:38:00,4905.25,GBP,GBR
TXN_12701,USR_1107,2026-02-02 18:33:00,4038.2,GBP,USA
TXN_12702,USR_1718,2026-01-22 04:14:00,3228.38,GBP,USA
TXN_12703,USR_1856,2026-01-23 15:01:00,275.48,GBP,DEU
TXN_12704,USR_1066,2026-01-26 11:38:00,4766.29,USD,USA
TXN_12705,USR_1665,2026-02-02 03:29:00,297.15,EUR,DEU
TXN_12706,USR_1698,2026-01-26 22:20:00,1778.52,GBP,DEU
TXN_12707,USR_1918,2026-01-23 08:06:00,3641.52,GBP,GBR
TXN_12708,USR_1782,2026-01-31 02:52:00,4714.31,EUR,USA
TXN_12709,USR_1551,2026-01-11 14:02:00,3489.06,EUR,DEU
TXN_12710,USR_1896,2026-01-25 13:25:00,2544.7,EUR,USA
TXN_12711,USR_1600,2026-01-03 09:52:00,1579.15,USD,GBR
TXN_12712,USR_1366,2026-01-03 21:30:00,2941.36,USD,GBR
TXN_12713,USR_1747,2026-01-28 09:02:00,814.42,USD,USA
TXN_12714,USR_1183,2026-01-23 12:39:00,4180.34,USD,GBR
TXN_12715,USR_1339,2026-02-01 21:37:00,454.64,EUR,GBR
TXN_12716,USR_1396,2026-01-22 14:11:00,4026.52,EUR,GBR
TXN_12717,USR_1351,2026-01-09 01:47:00,923.12,EUR,DEU
TXN_12718,USR_1900,2026-01-12 20:33:00,1267.55,USD,USA
TXN_12719,USR_1232,2026-01-04 17:06:00,1762.49,GBP,GBR
TXN_12720,USR_1769,28/01/2026,479.2,EUR,USA
TXN_12721,USR_1570,2026-01-08 16:04:00,-305.14,EUR,USA
TXN_12722,USR_1541,2026-01-14 22:32:00,72.77,EUR,
TXN_12723,USR_1926,2026-01-08 20:18:00,2844.71,EUR,USA
TXN_12724,USR_1635,2026-01-16 17:07:00,2496.02,GBP,USA
TXN_12725,USR_1699,2026-01-27 02:57:00,4563.95,GBP,DEU
TXN_12726,USR_1451,2026-01-07 18:36:00,3534.77,USD,GBR
TXN_12727,USR_1455,2026-01-06 11:23:00,161.4,USD,GBR
TXN_12728,USR_1319,2026-02-01 02:04:00,4675.81,USD,DEU
TXN_12729,USR_1530,2026-01-09 18:59:00,845.25,USD,DEU
TXN_12730,USR_1627,2026-01-25 22:33:00,4600.8,EUR,GBR
TXN_12731,USR_1802,26/01/2026,2245.2,USD,GBR
TXN_12732,USR_1252,2026-01-09 13:44:00,1834.81,USD,DEU
TXN_12733,USR_1042,2026-02-02 04:56:00,1798.02,EUR,GBR
TXN_12734,USR_1605,2026-01-31 04:44:00,502.91,GBP,USA
TXN_12735,USR_1933,2026-01-25 05:01:00,2641.41,GBP,GBR
TXN_12736,USR_1775,2026-01-15 13:53:00,2736.44,USD,DEU
TXN_12737,USR_1781,2026-01-19 09:33:00,998.23,GBP,DEU
TXN_12738,USR_1084,2026-01-15 15:11:00,2457.42,EUR,USA
TXN_12739,USR_1624,2026-02-01 03:11:00,1950.16,EUR,DEU
TXN_12740,USR_1540,2026-01-14 23:28:00,4157.97,USD,USA
TXN_12741,USR_1765,2026-01-30 04:05:00,4502.38,GBP,USA
TXN_12742,USR_1049,2026-01-18 12:25:00,2676.12,USD,DEU
TXN_12743,USR_1987,2026-02-03 14:41:00,2693.44,GBP,DEU
TXN_12744,USR_1869,2026-02-01 19:42:00,899.67,USD,GBR
TXN_12745,USR_1219,2026-02-02 10:09:00,502.27,USD,USA
TXN_12746,USR_1731,2026-01-30 03:31:00,1026.01,USD,GBR
TXN_12747,USR_1046,2026-01-06 07:04:00,4611.21,USD,GBR
TXN_12748,USR_1004,2026-01-09 01:24:00,4522.94,GBP,DEU
TXN_12749,USR_1846,2026-01-08 02:19:00,1149.58,EUR,USA
TXN_12750,USR_1252,2026-01-31 23:11:00,3112.6,EUR,DEU
TXN_12751,USR_1884,2026-01-30 17:38:00,4511.42,EUR,USA
TXN_12752,USR_1279,2026-01-19 19:49:00,2051.93,USD,DEU
TXN_12753,USR_1862,2026-01-28 07:31:00,-4506.37,EUR,DEU
TXN_12754,USR_1709,2026-01-06 20:47:00,1983.39,GBP,DEU
TXN_12755,USR_1228,2026-01-08 05:36:00,361.92,USD,USA
TXN_12756,USR_1500,2026-01-08 14:49:00,341.84,GBP,DEU
TXN_12757,USR_1262,2026-01-19 02:57:00,4777.03,GBP,GBR
TXN_12758,USR_1293,2026-01-05 22:31:00,1430.68,GBP,DEU
TXN_12759,USR_1404,2026-01-26 05:57:00,4116.16,USD,USA
TXN_12760,USR_1205,2026-01-22 19:00:00,644.3,USD,DEU
TXN_12761,USR_1234,2026-01-04 19:20:00,199.78,EUR,USA
TXN_12762,USR_1825,2026-01-17 21:08:00,346.33,EUR,GBR
TXN_12763,USR_1146,2026-01-23 22:06:00,2215.7,USD,GBR
TXN_12764,USR_1193,2026-01-02 23:48:00,3845.06,GBP,DEU
TXN_12765,USR_1971,2026-01-16 22:26:00,772.03,EUR,USA
TXN_12766,USR_1923,2026-01-07 23:14:00,3224.23,EUR,DEU
TXN_12767,USR_1517,2026-01-09 20:17:00,327.61,USD,GBR
TXN_12768,USR_1738,2026-01-12 04:28:00,2199.97,EUR,USA
TXN_12769,USR_1294,2026-01-15 10:52:00,2788.7,USD,GBR
TXN_12770,USR_1701,2026-01-01 19:05:00,335.01,GBP,GBR
TXN_12771,USR_1173,2026-01-02 17:59:00,3623.16,EUR,DEU
TXN_12772,USR_1106,2026-01-01 03:45:00,3424.74,USD,DEU
TXN_12773,USR_1833,2026-01-11 05:15:00,1943.76,GBP,USA
TXN_12774,USR_1036,2026-01-30 12:44:00,2822.56,USD,USA
TXN_12775,USR_1487,2026-01-13 20:32:00,4686.68,GBP,DEU
TXN_12776,USR_1396,2026-02-01 01:54:00,2253.86,GBP,USA
TXN_12777,USR_1256,2026-01-22 19:21:00,1732.28,GBP,DEU
TXN_12778,USR_1156,2026-01-07 13:44:00,2276.57,EUR,USA
TXN_12779,USR_1748,2026-01-08 07:07:00,880.02,EUR,DEU
TXN_12780,USR_1021,2026-01-02 22:29:00,2164.37,EUR,USA
TXN_12781,USR_1727,2026-01-06 16:34:00,4400.23,USD,DEU
TXN_12782,USR_1361,2026-01-20 00:17:00,1048.42,EUR,DEU
TXN_12783,USR_1463,2026-01-17 13:07:00,2225.03,EUR,DEU
TXN_12784,USR_1681,2026-01-10 08:55:00,2000.43,GBP,GBR
TXN_12785,USR_1729,2026-01-31 00:10:00,962.92,USD,GBR
TXN_12786,USR_1372,2026-01-18 01:24:00,4502.77,GBP,DEU
TXN_12787,USR_1218,2026-01-25 16:55:00,1970.22,EUR,USA
TXN_12788,USR_1307,2026-01-03 07:35:00,4524.33,GBP,DEU
TXN_12789,USR_1345,2026-01-18 11:45:00,2762.95,USD,GBR
TXN_12790,USR_1442,2026-02-01 14:00:00,909.77,EUR,USA
TXN_12791,USR_1581,2026-01-31 23:26:00,3338.3,EUR,GBR
TXN_12792,USR_1159,2026-01-07 20:36:00,3209.78,GBP,USA
TXN_12793,USR_1479,2026-02-04 17:00:00,1236.04,GBP,USA
TXN_12794,USR_1323,2026-02-03 11:10:00,3055.69,GBP,GBR
TXN_12795,USR_1036,2026-01-01 23:27:00,-3384.19,USD,USA
TXN_12796,USR_1882,2026-01-15 06:13:00,4348.62,EUR,USA
TXN_12797,USR_1365,2026-01-14 23:57:00,1023.01,USD,USA
TXN_12798,USR_1371,2026-01-21 07:50:00,3119.93,EUR,GBR
TXN_12799,USR_1720,2026-01-26 13:44:00,884.34,EUR,USA
TXN_12800,USR_1901,2026-01-25 05:26:00,768.56,EUR,USA
TXN_12801,USR_1419,2026-01-22 08:54:00,799.82,GBP,GBR
TXN_12802,USR_1287,2026-01-31 05:08:00,3452.92,USD,USA
TXN_12803,USR_1931,2026-01-18 08:06:00,2230.07,USD,USA
TXN_12804,USR_1488,2026-02-01 07:37:00,860.59,USD,GBR
TXN_12805,USR_1371,2026-01-09 06:37:00,4655.4,GBP,GBR
TXN_12806,USR_1020,2026-01-16 15:34:00,4851.78,GBP,GBR
TXN_12807,USR_1087,2026-01-07 03:24:00,4433.59,USD,USA
TXN_12808,USR_1693,2026-01-31 10:38:00,1974.14,USD,USA
TXN_12809,USR_1649,2026-01-17 03:27:00,1610.29,GBP,USA
TXN_12810,USR_1818,2026-01-20 00:17:00,2478.8,GBP,GBR
TXN_12811,USR_1373,2026-01-13 18:07:00,4257.75,USD,GBR
TXN_12812,USR_1925,2026-01-08 14:17:00,4580.47,EUR,DEU
TXN_12813,USR_1244,2026-01-20 16:54:00,3505.57,EUR,DEU
TXN_12814,USR_1279,2026-01-31 00:16:00,3752.49,GBP,DEU
TXN_12815,USR_1564,2026-02-03 10:26:00,166.56,GBP,USA
TXN_12816,USR_1309,2026-01-18 16:14:00,1909.55,EUR,
TXN_12817,USR_1688,2026-01-17 16:39:00,1358.72,EUR,DEU
TXN_12818,USR_1874,2026-02-02 04:33:00,4968.33,EUR,DEU
TXN_12819,USR_1965,2026-01-09 18:43:00,1737.73,EUR,GBR
TXN_12820,USR_1273,2026-01-04 20:38:00,425.7,EUR,GBR
TXN_12821,USR_1935,2026-01-02 01:08:00,1599.88,GBP,USA
TXN_12822,USR_1825,2026-01-09 01:27:00,3812.7,USD,USA
TXN_12823,USR_1157,2026-01-04 10:23:00,-2863.82,USD,USA
TXN_12824,USR_1013,2026-01-04 04:53:00,3685.15,EUR,GBR
TXN_12825,USR_1641,2026-01-16 01:26:00,4828.57,EUR,GBR
TXN_12826,USR_1108,2026-01-07 07:31:00,3066.7,USD,GBR
TXN_12827,USR_1763,2026-02-02 16:32:00,4633.54,USD,USA
TXN_12828,USR_1003,2026-01-10 13:37:00,2170.52,GBP,USA
TXN_12829,USR_1081,2026-01-09 18:25:00,1940.64,GBP,GBR
TXN_12830,USR_1202,2026-02-02 03:27:00,3544.11,EUR,GBR
TXN_12831,USR_1294,2026-01-21 03:21:00,3660.51,GBP,USA
TXN_12832,USR_1006,2026-01-07 13:11:00,407.0,USD,DEU
TXN_12833,USR_1589,2026-02-01 23:44:00,4863.89,GBP,USA
TXN_12834,USR_1192,2026-01-08 09:25:00,943.37,EUR,USA
TXN_12835,USR_1856,2026-01-24 01:25:00,2965.62,GBP,DEU
TXN_12836,USR_1223,2026-01-11 23:00:00,2138.35,EUR,GBR
TXN_12837,USR_1670,2026-01-13 19:26:00,4453.87,GBP,DEU
TXN_12838,USR_1066,03/02/2026,317.48,EUR,DEU
TXN_12839,USR_1773,2026-02-02 14:11:00,4090.34,USD,GBR
TXN_12840,USR_1762,2026-01-17 10:50:00,3375.76,EUR,GBR
TXN_12841,USR_1620,2026-01-12 22:40:00,3394.2,USD,GBR
TXN_12842,USR_1326,2026-01-17 20:38:00,2259.43,GBP,DEU
TXN_12843,USR_1781,2026-01-09 15:51:00,2450.55,GBP,GBR
TXN_12844,USR_1174,2026-01-22 03:51:00,223.07,EUR,DEU
TXN_12845,USR_1332,2026-01-22 03:15:00,4618.0,EUR,DEU
TXN_12846,USR_1145,2026-01-02 02:45:00,3691.92,EUR,DEU
TXN_12847,USR_1807,2026-01-19 04:17:00,1590.45,GBP,USA
TXN_12848,USR_1444,2026-01-07 20:59:00,3958.96,GBP,USA
TXN_12849,USR_1188,2026-01-22 11:52:00,1092.8,USD,DEU
TXN_12850,USR_1345,2026-01-08 04:56:00,996.8,EUR,DEU
TXN_12851,USR_1978,2026-01-09 15:29:00,4270.54,EUR,USA
TXN_12852,USR_1741,2026-01-23 04:19:00,2500.69,EUR,USA
TXN_12853,USR_1061,2026-01-15 17:07:00,1773.31,USD,USA
TXN_12854,USR_1622,2026-01-23 11:50:00,1453.72,USD,GBR
TXN_12855,USR_1426,2026-01-08 05:15:00,2457.63,EUR,GBR
TXN_12856,USR_1318,2026-01-06 13:06:00,3423.45,EUR,GBR
TXN_12857,USR_1542,2026-02-01 08:03:00,1416.67,GBP,DEU
TXN_12858,USR_1378,2026-01-01 19:21:00,2830.99,EUR,USA
TXN_12859,USR_1427,2026-01-11 14:59:00,1238.09,EUR,GBR
TXN_12860,USR_1924,2026-01-26 06:13:00,1569.56,EUR,DEU
TXN_12861,USR_1812,2026-01-15 15:32:00,1661.99,USD,USA
TXN_12862,USR_1586,2026-01-27 23:33:00,4855.97,USD,GBR
TXN_12863,USR_1832,2026-01-22 09:06:00,4100.09,EUR,GBR
TXN_12864,USR_1320,2026-02-04 03:25:00,2559.69,USD,DEU
TXN_12865,USR_1329,2026-01-28 10:12:00,415.73,EUR,DEU
TXN_12866,USR_1969,2026-01-21 10:58:00,4791.78,EUR,USA
TXN_12867,USR_1197,2026-01-07 12:18:00,3958.5,EUR,GBR
TXN_12868,USR_1796,2026-01-29 19:29:00,-304.52,USD,USA
TXN_12869,USR_1364,2026-01-07 15:37:00,4125.94,EUR,GBR
TXN_12870,USR_1979,2026-01-25 09:48:00,1606.98,EUR,GBR
TXN_12871,USR_1830,2026-01-06 11:29:00,3232.75,GBP,GBR
TXN_12872,USR_1062,2026-01-23 22:39:00,3680.12,USD,GBR
TXN_12873,USR_1809,2026-01-14 13:42:00,1886.28,GBP,USA
TXN_12874,USR_1147,2026-01-30 07:25:00,1487.56,USD,GBR
TXN_12875,USR_1080,2026-01-29 11:39:00,1849.47,USD,DEU
TXN_12876,USR_1160,2026-01-13 10:48:00,2973.29,EUR,USA
TXN_12877,USR_1202,2026-01-08 09:56:00,3534.42,EUR,DEU
TXN_12878,USR_1330,2026-01-15 20:40:00,4780.97,USD,USA
TXN_12879,USR_1377,2026-01-26 00:54:00,717.35,GBP,
TXN_12880,USR_1444,2026-01-15 20:45:00,3235.18,EUR,USA
TXN_12881,USR_1778,2026-01-26 17:49:00,182.32,EUR,DEU
TXN_12882,USR_1040,2026-02-02 15:28:00,4417.47,USD,GBR
TXN_12883,USR_1508,2026-01-07 21:34:00,328.75,USD,USA
TXN_12884,USR_1167,2026-02-04 08:18:00,4701.21,USD,USA
TXN_12885,USR_1365,04/02/2026,1697.41,EUR,DEU
TXN_12886,USR_1410,2026-01-30 05:03:00,2730.11,GBP,DEU
TXN_12887,USR_1711,2026-01-21 09:53:00,783.37,USD,USA
TXN_12888,USR_1781,2026-01-11 21:21:00,4558.01,EUR,USA
TXN_12889,USR_1699,2026-02-01 17:38:00,2792.85,USD,GBR
TXN_12890,USR_1043,2026-01-07 06:23:00,220.46,USD,USA
TXN_12891,USR_1330,2026-01-19 00:20:00,-1943.75,GBP,GBR
TXN_12892,USR_1783,2026-02-02 12:42:00,1455.3,USD,GBR
TXN_12893,USR_1563,2026-01-02 15:20:00,349.13,USD,GBR
TXN_12894,USR_1596,2026-01-04 16:04:00,2462.41,EUR,GBR
TXN_12895,USR_1376,2026-01-10 16:25:00,2550.65,USD,DEU
TXN_12896,USR_1007,2026-01-13 19:23:00,4576.85,GBP,GBR
TXN_12897,USR_1383,2026-02-04 07:46:00,2559.29,USD,USA
TXN_12898,USR_1342,2026-01-06 10:10:00,986.9,EUR,DEU
TXN_12899,USR_1462,2026-01-31 13:51:00,153.8,GBP,GBR
TXN_12900,USR_1415,2026-01-18 15:13:00,1030.9,USD,USA
TXN_12901,USR_1760,2026-02-04 13:52:00,4666.09,USD,USA
TXN_12902,USR_1765,2026-01-10 18:08:00,1500.06,GBP,GBR
TXN_12903,USR_1837,2026-01-30 11:37:00,1523.82,EUR,USA
TXN_12904,USR_1580,2026-01-24 06:16:00,4452.13,EUR,
TXN_12905,USR_1012,2026-01-10 09:24:00,1089.95,USD,DEU
TXN_12906,USR_1737,2026-01-18 18:49:00,1948.97,EUR,DEU
TXN_12907,USR_1169,2026-01-28 03:48:00,4604.89,EUR,GBR
TXN_12908,USR_1683,2026-01-29 01:15:00,4288.22,USD,USA
TXN_12909,USR_1000,2026-01-01 12:15:00,4264.88,GBP,USA
TXN_12910,USR_1952,2026-02-03 04:00:00,10.05,EUR,DEU
TXN_12911,USR_1163,2026-01-30 09:22:00,495.19,EUR,USA
TXN_12912,USR_1433,2026-01-13 17:49:00,3711.81,EUR,USA
TXN_12913,USR_1022,2026-01-14 17:56:00,1494.37,USD,USA
TXN_12914,USR_1467,2026-01-29 23:28:00,4651.33,USD,USA
TXN_12915,USR_1698,2026-01-01 15:41:00,3965.89,EUR,USA
TXN_12916,USR_1742,2026-01-26 08:53:00,1181.67,GBP,GBR
TXN_12917,USR_1023,2026-02-03 06:56:00,3517.35,EUR,USA
TXN_12918,USR_1220,2026-01-02 08:40:00,335.14,GBP,
TXN_12919,USR_1442,2026-01-01 14:30:00,4153.95,EUR,USA
TXN_12920,USR_1045,2026-01-13 19:33:00,3286.48,EUR,GBR
TXN_12921,USR_1207,2026-01-13 09:04:00,4011.69,USD,GBR
TXN_12922,USR_1192,2026-01-30 14:11:00,1181.74,EUR,USA
TXN_12923,USR_1576,2026-02-01 23:49:00,4178.61,EUR,GBR
TXN_12924,USR_1237,2026-01-14 00:58:00,3580.69,GBP,USA
TXN_12925,USR_1612,2026-01-08 11:02:00,1842.81,EUR,GBR
TXN_12926,USR_1923,2026-01-07 15:09:00,1862.65,GBP,GBR
TXN_12927,USR_1654,2026-01-19 06:52:00,1740.47,USD,GBR
